Industry_code_NZSIOC,Variable_name,Value,Year,Industry_name_NZSIOC,Units
CC611,"Interest, dividends and donations",36,2016,Non-Metallic Mineral Product Manufacturing,Dollars
CC611,"Interest, dividends and donations",36,2016,Non-Metallic Mineral Product Manufacturing,Percentage
CC611,"Government funding, grants and subsidies",0,2016,Non-Metallic Mineral Product Manufacturing,Dollars (millions)
CC611,"Government funding, grants and subsidies",0,2016,Non-Metallic Mineral Product Manufacturing,Dollars
CC611,"Government funding, grants and subsidies",0,2016,Non-Metallic Mineral Product Manufacturing,Percentage
CC611,Non-operating income,11,2016,Non-Metallic Mineral Product Manufacturing,Dollars (millions)
CC611,Non-operating income,11,2016,Non-Metallic Mineral Product Manufacturing,Dollars
CC611,Non-operating income,11,2016,Non-Metallic Mineral Product Manufacturing,Percentage
CC611,Total expenditure,"3,072",2016,Non-Metallic Mineral Product Manufacturing,Dollars (millions)
CC611,Total expenditure,"3,072",2016,Non-Metallic Mineral Product Manufacturing,Dollars
CC611,Total expenditure,"3,072",2016,Non-Metallic Mineral Product Manufacturing,Percentage
CC611,Interest and donations,46,2016,Non-Metallic Mineral Product Manufacturing,Dollars (millions)
CC611,Interest and donations,46,2016,Non-Metallic Mineral Product Manufacturing,Dollars
CC611,Interest and donations,46,2016,Non-Metallic Mineral Product Manufacturing,Percentage
CC611,Indirect taxes,19,2016,Non-Metallic Mineral Product Manufacturing,Dollars (millions)
CC611,Indirect taxes,19,2016,Non-Metallic Mineral Product Manufacturing,Dollars
CC611,Indirect taxes,19,2016,Non-Metallic Mineral Product Manufacturing,Percentage
CC611,Depreciation,127,2016,Non-Metallic Mineral Product Manufacturing,Dollars (millions)
CC611,Depreciation,127,2016,Non-Metallic Mineral Product Manufacturing,Dollars
CC611,Depreciation,127,2016,Non-Metallic Mineral Product Manufacturing,Percentage
CC611,Salaries and wages paid,562,2016,Non-Metallic Mineral Product Manufacturing,Dollars (millions)
CC611,Salaries and wages paid,562,2016,Non-Metallic Mineral Product Manufacturing,Dollars
CC611,Salaries and wages paid,562,2016,Non-Metallic Mineral Product Manufacturing,Percentage
CC611,Redundancy and severance,C,2016,Non-Metallic Mineral Product Manufacturing,Dollars (millions)
CC611,Redundancy and severance,C,2016,Non-Metallic Mineral Product Manufacturing,Dollars
CC611,Redundancy and severance,C,2016,Non-Metallic Mineral Product Manufacturing,Percentage
CC611,Purchases of goods bought for resale,330,2016,Non-Metallic Mineral Product Manufacturing,Dollars (millions)
CC611,Purchases of goods bought for resale,330,2016,Non-Metallic Mineral Product Manufacturing,Dollars
